GAME_ID,GAME_DATE,HOME,AWAY,Height-1,Weight-1,Age-1,Mpg-1,Ppg-1,Fg-1,Fg3-1,Ft-1,Rpg-1,Apg-1,Spg-1,Bp-1,Tpg-1,Fpg-1,Height-2,Weight-2,Age-2,Mpg-2,Ppg-2,Fg-2,Fg3-2,Ft-2,Rpg-2,Apg-2,Spg-2,Bp-2,Tpg-2,Fpg-2,Height-3,Weight-3,Age-3,Mpg-3,Ppg-3,Fg-3,Fg3-3,Ft-3,Rpg-3,Apg-3,Spg-3,Bp-3,Tpg-3,Fpg-3,Height-4,Weight-4,Age-4,Mpg-4,Ppg-4,Fg-4,Fg3-4,Ft-4,Rpg-4,Apg-4,Spg-4,Bp-4,Tpg-4,Fpg-4,Height-5,Weight-5,Age-5,Mpg-5,Ppg-5,Fg-5,Fg3-5,Ft-5,Rpg-5,Apg-5,Spg-5,Bp-5,Tpg-5,Fpg-5,Height-6,Weight-6,Age-6,Mpg-6,Ppg-6,Fg-6,Fg3-6,Ft-6,Rpg-6,Apg-6,Spg-6,Bp-6,Tpg-6,Fpg-6,Height-7,Weight-7,Age-7,Mpg-7,Ppg-7,Fg-7,Fg3-7,Ft-7,Rpg-7,Apg-7,Spg-7,Bp-7,Tpg-7,Fpg-7,Height-8,Weight-8,Age-8,Mpg-8,Ppg-8,Fg-8,Fg3-8,Ft-8,Rpg-8,Apg-8,Spg-8,Bp-8,Tpg-8,Fpg-8,Height-9,Weight-9,Age-9,Mpg-9,Ppg-9,Fg-9,Fg3-9,Ft-9,Rpg-9,Apg-9,Spg-9,Bp-9,Tpg-9,Fpg-9,Height-10,Weight-10,Age-10,Mpg-10,Ppg-10,Fg-10,Fg3-10,Ft-10,Rpg-10,Apg-10,Spg-10,Bp-10,Tpg-10,Fpg-10,WL
20000233,2000-12-02,NYK,MIN,0.23,0.11,-0.05,0.07,0.06,-0.04,-0.13,-0.13,0.05,-0.41,-0.28,0.03,0.19,0.07,0.07,-0.05,-0.05,0.2,0.26,0.05,-0.03,0.07,0.06,-0.05,-0.2,-0.02,0.17,0.05,0.12,0.14,0.38,0.23,0.02,-0.02,-0.13,-0.07,0.21,-0.15,-0.04,0.08,0.03,0.22,-0.19,-0.26,0.29,-0.25,-0.22,-0.17,0.1,-0.11,-0.18,0.13,0.16,-0.06,0.03,-0.14,-0.14,-0.24,0.1,0.01,-0.15,-0.11,-0.04,0.08,-0.21,0.36,0,-0.19,0.17,-0.09,-0.12,0.01,-0.48,0.11,0.06,-0.19,0.23,0.19,0.07,0.12,0.24,-0.03,0.14,0.1,-0.14,-0.14,0.43,-0.24,-0.32,-0.06,0.22,0.13,-0.45,-0.39,-0.36,-0.44,-0.36,-0.02,-0.03,-0.08,0.1,0.41,0.25,0.11,0.15,0.22,0.47,0.02,0.28,0.35,0.04,0.17,0.07,-0.14,-0.1,0.37,0.18,0,0.6,0.21,0.2,0.03,0.2,0.19,0.12,0.34,0.1,0.08,-0.1,0,-0.02,-0.27,0,0.11,-0.03,0,-0.12,-0.08,0.12,0.17,1
20000991,2001-03-23,NYK,NJN,0.12,-0.06,0.29,0.02,-0.2,-0.02,-0.05,-0.01,0.09,-0.42,0.08,0.08,-0.03,-0.03,0.03,0.02,-0.14,0.19,0.31,0.21,0.2,0.28,-0.04,-0.07,-0.32,-0.02,0.14,0.08,0.07,0.24,0.1,0.1,0.02,-0.03,-0.07,0.04,0.1,0.02,-0.16,0.06,0.15,0.37,0.07,0,0.38,0.13,0.07,0.04,0.11,0,0.09,0.15,0.24,0.02,0.12,0.27,-0.22,-0.26,0.38,-0.28,-0.4,-0.06,-0.18,0.06,-0.28,0.3,0,-0.06,-0.02,0,-0.12,0.05,-0.48,-0.21,-0.18,-0.21,-0.05,0,0.03,0.05,0.04,-0.03,-0.08,-0.24,-0.03,-0.01,0.52,0.2,0.13,0.03,0.11,0.2,0.08,-0.06,-0.24,0,-0.09,0.05,0.07,0.03,0.19,0.01,0,0.14,0.07,0.06,0.26,-0.11,-0.04,0.13,-0.25,-0.2,0,0.06,-0.05,-0.02,0,0.1,0.6,0.04,-0.03,-0.03,0.04,-0.14,-0.07,-0.05,0.22,0.05,0.29,-0.31,-0.06,-0.03,0,0.39,-0.41,-0.05,-0.48,-0.03,-0.07,-0.12,0
20000736,2001-02-16,NYK,NJN,0.12,-0.06,0.29,0.02,-0.2,-0.02,-0.05,-0.01,0.09,-0.42,0.08,0.08,-0.03,-0.03,0.03,0.02,-0.14,0.19,0.31,0.21,0.2,0.28,-0.04,-0.07,-0.32,-0.02,0.14,0.08,0.07,0.24,0.1,0.1,0.02,-0.03,-0.07,0.04,0.1,0.02,-0.16,0.06,0.15,0.37,0.07,0,0.38,0.13,0.07,0.04,0.11,0,0.09,0.15,0.24,0.02,0.12,0.27,-0.22,-0.26,0.38,-0.28,-0.4,-0.06,-0.18,0.06,-0.28,0.3,0,-0.06,-0.02,0,-0.12,0.05,-0.48,-0.21,-0.18,-0.21,-0.05,0,0.03,0.05,0.04,-0.03,-0.08,-0.24,-0.03,-0.01,0.52,0.2,0.13,0.03,0.11,0.2,0.08,-0.06,-0.24,0,-0.09,0.05,0.07,0.03,0.19,0.01,0,0.14,0.07,0.06,0.26,-0.11,-0.04,0.13,-0.25,-0.2,0,0.06,-0.05,-0.02,0,0.1,0.6,0.04,-0.03,-0.03,0.04,-0.14,-0.07,-0.05,0.22,0.05,0.29,-0.31,-0.06,-0.03,0,0.39,-0.41,-0.05,-0.48,-0.03,-0.07,-0.12,1
20001063,2001-04-03,NYK,ORL,-0.1,-0.16,0.38,-0.02,-0.29,-0.05,-0.11,0.08,-0.18,-0.11,-0.04,-0.3,0.05,0,0.19,0.09,-0.14,-0.01,0.09,0.06,0.05,0.04,-0.06,-0.49,-0.44,-0.02,-0.15,0.08,0.23,0.4,0,0.25,0.1,0.08,-0.13,0,0.24,0.03,0,0.11,0.13,0.44,-0.22,-0.18,0.1,-0.21,-0.21,-0.05,0.27,0.27,-0.23,-0.18,-0.08,-0.09,-0.24,-0.02,-0.14,-0.13,0.57,-0.13,-0.23,-0.06,-0.23,0.2,-0.09,0.3,0.08,0,0.2,0.17,-0.14,-0.03,-0.1,0.05,0.01,-0.26,0.51,0.32,-0.02,0.09,0.2,-0.05,0,0.03,-0.03,0.02,0.19,-0.05,0.16,-0.32,-0.24,0.41,-0.22,-0.17,-0.32,-0.41,-0.12,-0.14,0.04,-0.15,-0.14,0.31,0.14,0.23,0.15,0.06,0.51,-0.01,0.28,0.48,-0.13,0.29,0,-0.05,0.19,0.17,0.06,0.23,-0.22,-0.08,0.24,0.01,0.12,0.19,0.1,0.12,0.1,0.01,0.38,-0.15,-0.15,-0.15,0,-0.12,-0.05,-0.05,-0.16,-0.03,0.02,-0.27,1
20000460,2001-01-04,NYK,ORL,-0.1,-0.16,0.38,-0.02,-0.29,-0.05,-0.11,0.08,-0.18,-0.11,-0.04,-0.3,0.05,0,0.19,0.09,-0.14,-0.01,0.09,0.06,0.05,0.04,-0.06,-0.49,-0.44,-0.02,-0.15,0.08,0.23,0.4,0,0.25,0.1,0.08,-0.13,0,0.24,0.03,0,0.11,0.13,0.44,-0.22,-0.18,0.1,-0.21,-0.21,-0.05,0.27,0.27,-0.23,-0.18,-0.08,-0.09,-0.24,-0.02,-0.14,-0.13,0.57,-0.13,-0.23,-0.06,-0.23,0.2,-0.09,0.3,0.08,0,0.2,0.17,-0.14,-0.03,-0.1,0.05,0.01,-0.26,0.51,0.32,-0.02,0.09,0.2,-0.05,0,0.03,-0.03,0.02,0.19,-0.05,0.16,-0.32,-0.24,0.41,-0.22,-0.17,-0.32,-0.41,-0.12,-0.14,0.04,-0.15,-0.14,0.31,0.14,0.23,0.15,0.06,0.51,-0.01,0.28,0.48,-0.13,0.29,0,-0.05,0.19,0.17,0.06,0.23,-0.22,-0.08,0.24,0.01,0.12,0.19,0.1,0.12,0.1,0.01,0.38,-0.15,-0.15,-0.15,0,-0.12,-0.05,-0.05,-0.16,-0.03,0.02,-0.27,1
20000654,2001-02-01,NYK,PHI,0.04,-0.06,0.1,0.1,0.25,0.02,0.09,-0.01,0.08,-0.4,-0.04,0.08,0.07,-0.1,0.03,-0.06,0.1,0.13,0.23,-0.05,0.14,0.21,-0.03,-0.29,-0.28,0,-0.15,0.03,0.12,0.24,-0.14,0.42,0.17,0.15,0.02,0.21,0.25,0.09,0.04,0.08,0.17,0.41,-0.22,-0.24,0,-0.19,-0.04,-0.06,0.26,0.12,-0.28,0.29,-0.04,-0.06,0.12,-0.12,-0.14,-0.18,0.52,0.26,0,-0.07,-0.07,0.13,-0.02,0.42,0.12,0,0.34,0.52,-0.22,-0.09,-0.05,-0.47,-0.23,-0.35,0.56,0.15,-0.35,0.07,0.12,-1,-0.37,-0.36,-0.07,-0.13,0.05,-0.03,0.08,-0.06,0.72,0.33,-0.3,0.06,0,-0.06,-0.09,-0.19,0,0.02,-0.24,0.22,0.03,0.09,-0.69,0.06,0.46,-0.24,0.12,0.54,-0.17,0.43,-0.03,-0.1,0.24,0.29,0.09,0.07,0.6,0.16,0.08,0.05,0.12,0.08,0.05,0.44,0.07,0.11,0.05,-0.08,-0.14,-0.11,0,0.12,-0.09,-0.01,-0.08,0.06,0.05,-0.02,0
20000001,2000-10-31,NYK,PHI,0.04,-0.06,0.1,0.1,0.25,0.02,0.09,-0.01,0.08,-0.4,-0.04,0.08,0.07,-0.1,0.03,-0.06,0.1,0.13,0.23,-0.05,0.14,0.21,-0.03,-0.29,-0.28,0,-0.15,0.03,0.12,0.24,-0.14,0.42,0.17,0.15,0.02,0.21,0.25,0.09,0.04,0.08,0.17,0.41,-0.22,-0.24,0,-0.19,-0.04,-0.06,0.26,0.12,-0.28,0.29,-0.04,-0.06,0.12,-0.12,-0.14,-0.18,0.52,0.26,0,-0.07,-0.07,0.13,-0.02,0.42,0.12,0,0.34,0.52,-0.22,-0.09,-0.05,-0.47,-0.23,-0.35,0.56,0.15,-0.35,0.07,0.12,-1,-0.37,-0.36,-0.07,-0.13,0.05,-0.03,0.08,-0.06,0.72,0.33,-0.3,0.06,0,-0.06,-0.09,-0.19,0,0.02,-0.24,0.22,0.03,0.09,-0.69,0.06,0.46,-0.24,0.12,0.54,-0.17,0.43,-0.03,-0.1,0.24,0.29,0.09,0.07,0.6,0.16,0.08,0.05,0.12,0.08,0.05,0.44,0.07,0.11,0.05,-0.08,-0.14,-0.11,0,0.12,-0.09,-0.01,-0.08,0.06,0.05,-0.02,0
20000784,2001-02-23,NYK,PHX,0.04,-0.08,0.1,-0.02,0.03,0.04,0.02,-0.04,-0.11,-0.64,-0.32,0.03,-0.22,-0.03,0.14,0.05,0.14,0.21,0.2,0.06,0.12,0.19,0.02,0.02,-0.08,-0.02,0.22,0.08,0,0.22,0.14,0.12,0,-0.01,0.14,0.24,0.06,-0.19,-0.36,0.03,0.17,0.41,-0.19,-0.2,0.33,-0.29,-0.33,-0.12,0.27,-0.02,-0.5,0.26,-0.24,-0.33,0.05,-0.12,-0.12,-0.39,0.14,-0.06,-0.24,-0.05,0.01,0.13,-0.11,0.25,-0.16,-0.11,0.03,-0.04,-0.04,-0.03,-0.48,-0.14,0.03,-0.22,-0.1,0.09,0.02,0,0,-0.05,0.02,0.05,-0.1,-0.16,0,-0.1,-0.14,0.04,0.06,0.21,0,-0.18,-0.24,-0.22,-0.24,-0.17,0.04,-0.05,-0.19,0.33,0.18,0.24,-0.27,-0.18,0.43,-0.02,0.08,0.48,0.02,0.34,-0.03,-0.07,-0.19,0.21,0.18,0.13,0.18,0.29,0.05,-0.01,0.08,0.16,0.05,0.31,0,-0.14,0.48,-0.11,-0.08,-0.25,0,0.25,-0.1,0,-0.04,-0.16,-0.07,-0.1,0
20000521,2001-01-13,NYK,POR,0.26,0.11,0.14,0.16,0.15,-0.01,-0.15,-0.07,0.05,-0.22,0.04,0.08,0.12,-0.1,-0.07,-0.11,-0.1,0.13,0.16,-0.02,0.09,0.03,0.01,-0.05,0.04,-0.05,0.1,-0.02,0.07,0.14,0.38,0.15,-0.09,-0.23,-0.06,0.2,0.04,-0.09,-0.28,0.03,-0.19,0.12,-0.22,-0.2,-0.24,-0.22,-0.13,-0.07,0.09,0.09,-0.16,-0.01,-0.16,-0.09,-0.15,-0.07,-0.14,-0.1,0.05,0.15,0,-0.13,0.53,0.28,0.01,0.32,0.04,-0.03,0.32,0.37,-0.22,-0.03,0.05,-0.53,-0.45,-0.36,-0.02,0.14,-0.32,-0.1,-0.12,-0.49,-0.27,-0.22,-0.14,-0.2,0.1,0.07,0.16,-0.1,0.72,0.33,-0.21,-0.01,0,-0.19,0.12,-0.02,-0.14,-0.26,-0.43,0.3,0.07,0.08,0.12,-0.16,0.38,-0.07,0.12,0.32,-0.1,0.26,-0.03,-0.26,-0.14,0.29,0.12,0.19,-0.07,0.06,0.18,-0.02,0.04,0.16,-0.05,0.24,0.14,0.15,-0.29,-0.08,-0.07,-0.14,-0.69,-0.13,-0.02,-0.14,-0.08,0.08,-0.05,0.08,1
20000801,2001-02-25,NYK,SAC,-0.03,-0.02,-0.05,0.07,0.17,0.07,-0.15,-0.17,0.01,-0.01,-0.36,-0.05,0.22,-0.17,0.19,0.05,0.24,0.17,0.3,0.07,0.14,0.18,0.07,-0.33,-0.2,0,0,0.22,0.23,0.26,0.19,0.28,0.09,-0.05,-0.13,0.09,0.15,0,-0.2,0.08,0.05,0.34,-0.07,-0.02,-0.05,0.2,0.07,0.02,0.08,-0.12,0.07,0.25,0.24,0.02,0.22,0.27,-0.22,-0.18,0.43,-0.36,-0.51,-0.12,-0.21,-0.02,-0.2,0.25,-0.16,0,0.03,0.3,-0.22,-0.01,0.24,-0.01,0,-0.2,-0.03,0.12,-0.01,0.1,0.08,-0.08,0.07,-0.02,-0.07,-0.16,0.29,-0.26,-0.48,-0.07,0.68,0.22,-0.43,-0.31,-0.32,-0.41,-0.36,-0.19,-0.07,-0.1,-0.29,0.1,0,0.08,-0.35,-0.03,0.2,-0.22,-0.04,0.29,-0.35,0.07,-0.07,-0.25,0.1,0.15,0.12,0.08,0.6,0.09,0.04,0.02,0.08,-0.11,0.1,0.24,0.17,0.18,0.1,0.01,-0.1,-0.3,0,0.21,-0.04,0,-0.04,0.06,0.1,0.32,1
20000535,2001-01-15,NYK,SAS,0,0,0.19,0.1,0.07,0.03,-0.2,-0.1,0.01,-0.02,-0.04,0.06,0.19,-0.05,0.07,-0.03,0.19,0.26,0.3,-0.04,-0.05,0.2,0.09,-0.17,-0.04,-0.02,0.17,0.22,0.3,0.26,-0.19,0.22,0.14,-0.07,0.32,0.17,0.25,-0.24,0,0.08,0.1,0.39,-0.07,-0.08,-0.38,0.08,0,-0.06,-0.09,0.01,0.01,0.14,0.16,0.02,0.12,0.27,-0.14,-0.14,0,0.01,-0.1,-0.06,-0.27,0.19,-0.04,0.31,0.16,-0.09,0.25,0.39,-0.26,-0.16,0.1,-0.54,-0.54,-0.35,0.12,0.36,-0.59,-0.12,0,-0.62,-0.49,-0.29,-0.22,-0.18,-0.05,0,-0.07,-0.08,0.72,0.15,-0.28,-0.03,-0.2,-0.63,-0.05,-0.07,0.14,-0.08,0.05,0.3,0.14,0.16,-0.11,-0.07,0.38,0,0,0.4,-0.08,0.17,-0.03,-0.03,-0.29,0.16,0.15,0.07,-0.25,0.12,0.24,-0.01,0.16,0.16,0.17,0.39,0.17,0.14,0.33,-0.09,-0.11,-0.27,-0.6,0.2,-0.09,-0.02,-0.04,-0.08,-0.05,0.08,1
20000816,2001-02-27,NYK,SEA,0.04,0.02,-0.1,-0.05,-0.17,-0.05,-0.15,0.03,0,-0.47,-0.08,0.03,0.05,-0.05,0.03,-0.13,0.24,0.23,0.18,-0.09,0.69,0.34,-0.09,0.01,-0.28,-0.13,0.02,0.03,0.07,0.22,0,0.29,0.13,-0.02,-0.17,-0.03,0.19,-0.02,-0.16,0.06,0.08,0.39,-0.19,-0.17,0.33,0.12,0.04,-0.03,0.25,0.09,-0.04,0.38,0.24,-0.03,0.27,0.08,0.12,-0.03,0.33,0.15,-0.07,-0.06,-0.34,-0.05,0.04,0.18,0.16,0.02,0.2,0.47,-0.12,0.05,-0.1,-0.24,-0.11,-0.35,-0.35,0.06,-0.03,-0.16,-0.12,-0.05,-0.08,-0.02,-0.1,-0.11,0.62,-0.13,-0.09,-0.07,-0.09,0.04,-0.17,-0.04,-0.28,-0.11,-0.09,0,0,0,-0.1,0.14,0,0.19,0.13,-0.08,0.36,-0.04,0.2,0.32,-0.27,-0.05,-0.1,-0.14,-0.48,0.02,0.02,0.15,0.6,0.19,-0.04,-0.04,0.04,-0.08,-0.14,0.19,0.14,0.1,0.43,-0.1,-0.08,-0.35,0,0.48,-0.06,-0.05,-0.08,-0.08,-0.05,0,1
20000935,2001-03-15,NYK,TOR,-0.03,-0.14,0.29,-0.01,-0.32,-0.05,-0.22,0.03,-0.06,-0.04,-0.04,-0.19,0.14,-0.15,0.07,0.02,-0.29,0.14,0.36,0.05,0.09,0.19,-0.01,-0.6,-0.12,0,0,0.18,0.07,0.16,-0.24,0.47,0.13,-0.03,-0.24,-0.07,0.27,0.09,0.08,0.08,0.25,0.56,0.41,0.29,-0.29,0.32,0.23,0.51,0.71,0.8,0.1,0.29,0.16,0.05,0.12,0.3,-0.07,-0.02,0.33,-0.13,-0.17,-0.05,-0.01,0.14,0,-0.04,-0.28,-0.03,0.17,0.25,-0.12,-0.14,0,-0.19,-0.2,-0.36,0.56,0.33,-0.13,0.1,0.08,-0.08,-0.15,-0.22,0,-0.01,0.52,0.17,0.09,0.02,0.01,0.2,0.05,-0.01,-0.12,-0.03,0.08,0.08,0.07,-0.02,-0.48,-0.04,0.08,0.25,-0.22,-0.25,0.13,-0.27,0,0.43,-0.2,0,0,0.08,-0.19,-0.18,-0.11,0.15,0.6,0.08,-0.21,-0.06,0.2,-0.27,-0.09,0.19,0.07,0.1,-0.29,-0.28,-0.24,-0.2,-0.24,-0.01,-0.26,-0.03,-0.24,-0.08,-0.05,-0.19,1
20000182,2000-11-25,NYK,TOR,-0.03,-0.14,0.29,-0.01,-0.32,-0.05,-0.22,0.03,-0.06,-0.04,-0.04,-0.19,0.14,-0.15,0.07,0.02,-0.29,0.14,0.36,0.05,0.09,0.19,-0.01,-0.6,-0.12,0,0,0.18,0.07,0.16,-0.24,0.47,0.13,-0.03,-0.24,-0.07,0.27,0.09,0.08,0.08,0.25,0.56,0.41,0.29,-0.29,0.32,0.23,0.51,0.71,0.8,0.1,0.29,0.16,0.05,0.12,0.3,-0.07,-0.02,0.33,-0.13,-0.17,-0.05,-0.01,0.14,0,-0.04,-0.28,-0.03,0.17,0.25,-0.12,-0.14,0,-0.19,-0.2,-0.36,0.56,0.33,-0.13,0.1,0.08,-0.08,-0.15,-0.22,0,-0.01,0.52,0.17,0.09,0.02,0.01,0.2,0.05,-0.01,-0.12,-0.03,0.08,0.08,0.07,-0.02,-0.48,-0.04,0.08,0.25,-0.22,-0.25,0.13,-0.27,0,0.43,-0.2,0,0,0.08,-0.19,-0.18,-0.11,0.15,0.6,0.08,-0.21,-0.06,0.2,-0.27,-0.09,0.19,0.07,0.1,-0.29,-0.28,-0.24,-0.2,-0.24,-0.01,-0.26,-0.03,-0.24,-0.08,-0.05,-0.19,0
20000326,2000-12-15,NYK,UTA,-0.07,-0.16,0,0.18,0.18,-0.02,-0.23,0.01,0.02,0.15,0.08,0.03,0.34,-0.2,0.19,0.13,-0.43,0.18,0.23,-0.1,-0.18,0.14,0.05,-0.67,-0.36,-0.05,-0.1,0,0.07,0.24,-0.14,0.1,0.02,0.02,-0.08,-0.01,0.21,-0.04,-0.16,0.08,0.05,0.07,0.04,0,0.19,0.11,0.03,-0.03,0,0.03,0.05,0.06,0.2,0.05,0.05,0.1,-0.12,-0.1,0.43,0.31,0.04,-0.01,-0.13,0.19,0.08,0.42,0.2,-0.03,0.37,0.22,-0.19,-0.21,-0.48,-0.47,-0.58,-0.35,-0.18,0.1,-0.35,-0.27,-0.08,-0.22,-0.49,-0.22,-0.07,-0.16,0.29,0.02,-0.05,-0.11,0.15,0.15,-0.18,-0.04,-0.2,-0.22,-0.07,0,0,0.11,-0.43,0.34,0.22,0.05,0.15,0.6,0.42,0.04,0.28,0.32,0,0.07,-0.17,-0.26,0,0.23,0.19,0.03,-0.36,0.38,0.1,0.05,0.2,-0.25,0.12,0.24,0.14,0.18,-0.14,-0.09,-0.18,-0.3,-0.42,0.05,0,-0.08,-0.2,0,-0.07,-0.17,0
20000196,2000-11-27,NYK,VAN,0.12,0,0.33,0.01,0.06,-0.04,-0.16,0.04,0.05,-0.5,0.04,0.08,-0.05,0.07,0.03,0.05,0.19,-0.02,0.08,0.06,0.01,0.22,0.02,-0.12,-0.08,-0.08,-0.05,-0.14,0.12,0.22,0.38,0.31,0.11,0,-0.11,0.13,0.24,-0.13,0.04,0.11,0.1,0.58,-0.26,-0.29,0.29,-0.38,-0.43,-0.11,0.42,-0.05,-0.4,0.14,0,-0.22,-0.27,-0.17,-0.29,-0.51,0.24,-0.01,-0.12,-0.1,0.11,0.07,-0.21,0.36,0.08,-0.14,0.2,-0.02,-0.19,-0.09,0,-0.19,-0.12,-0.33,0.56,0.14,-0.16,0.11,0.16,-0.16,-0.25,-0.34,-0.03,-0.06,-0.05,0.17,0.2,0.01,0.26,0.2,-0.01,-0.01,-0.24,0,0.1,0,0.04,0.1,0.29,0.42,0.23,0.13,0.15,0.1,0.49,0.04,0.08,0.32,0.04,0.31,-0.03,-0.13,-0.14,0.28,0.19,0.29,0.18,0.16,0.15,-0.03,0.16,0.13,0.08,0.46,0.17,0.08,-0.05,-0.09,-0.08,-0.24,0,0.09,-0.09,0.01,-0.04,-0.03,0,-0.07,1
20001082,2001-04-05,NYK,WAS,0,-0.14,-0.29,0.15,0.05,0.04,-0.07,-0.16,0.1,0.05,0.08,0.06,0.12,-0.05,-0.04,0.02,0.33,0.11,0.02,0.02,0.23,0.06,0.03,-0.08,-0.12,0,-0.12,-0.04,0.26,0.32,0.14,0.16,0.01,0.04,-0.13,-0.14,0.23,-0.23,-0.12,0.08,-0.04,0.17,-0.03,0.08,-0.19,-0.03,-0.07,-0.02,0.32,0.07,0,-0.11,0.04,0.02,-0.05,0.2,-0.04,0,0.33,0.04,-0.1,-0.07,-0.14,0.22,-0.04,0.32,-0.04,-0.06,0.2,0.22,-0.04,0.09,-0.05,-0.05,-0.01,-0.21,0.56,0.38,0.06,-0.12,-0.04,-0.03,-0.17,-0.05,0.07,0.06,0.52,0.3,0.25,0.09,0.26,0.18,0.14,-0.14,-0.2,-0.03,0,0.3,0.07,-0.05,-0.05,-0.07,-0.19,0.08,0.15,-0.15,0.27,-0.21,0.04,0.45,-0.49,-0.08,0,-0.31,0.14,0.1,0.05,0.03,0.6,0.36,-0.06,0.05,0.12,-0.19,-0.17,0.14,0.22,0.13,0.14,-0.2,-0.06,-0.28,0,0.28,-0.28,-0.1,-0.24,-0.03,0.02,0,1
20000480,2001-01-07,NYK,WAS,0,-0.14,-0.29,0.15,0.05,0.04,-0.07,-0.16,0.1,0.05,0.08,0.06,0.12,-0.05,-0.04,0.02,0.33,0.11,0.02,0.02,0.23,0.06,0.03,-0.08,-0.12,0,-0.12,-0.04,0.26,0.32,0.14,0.16,0.01,0.04,-0.13,-0.14,0.23,-0.23,-0.12,0.08,-0.04,0.17,-0.03,0.08,-0.19,-0.03,-0.07,-0.02,0.32,0.07,0,-0.11,0.04,0.02,-0.05,0.2,-0.04,0,0.33,0.04,-0.1,-0.07,-0.14,0.22,-0.04,0.32,-0.04,-0.06,0.2,0.22,-0.04,0.09,-0.05,-0.05,-0.01,-0.21,0.56,0.38,0.06,-0.12,-0.04,-0.03,-0.17,-0.05,0.07,0.06,0.52,0.3,0.25,0.09,0.26,0.18,0.14,-0.14,-0.2,-0.03,0,0.3,0.07,-0.05,-0.05,-0.07,-0.19,0.08,0.15,-0.15,0.27,-0.21,0.04,0.45,-0.49,-0.08,0,-0.31,0.14,0.1,0.05,0.03,0.6,0.36,-0.06,0.05,0.12,-0.19,-0.17,0.14,0.22,0.13,0.14,-0.2,-0.06,-0.28,0,0.28,-0.28,-0.1,-0.24,-0.03,0.02,0,1
20000669,2001-02-03,ORL,ATL,0.22,0.21,-0.05,0.05,0.23,0.04,-0.08,-0.17,0.26,-0.03,0.08,0.38,-0.08,-0.1,-0.07,-0.06,0.19,0.28,0.29,-0.01,-0.01,0.18,0.15,0.42,0.32,0.02,0.34,0.1,-0.16,-0.36,0.48,0.15,0.03,-0.1,0.38,0.17,-0.04,0.05,-0.12,-0.05,0.02,-0.05,0.07,0.02,-0.1,0.07,0.07,0.12,-0.14,-0.31,0.14,0.34,0.16,0.09,0.12,-0.05,0,-0.01,-0.19,0.08,0.07,0,0.68,-0.26,0.04,0,-0.04,0,-0.12,-0.04,-0.04,0.08,0.38,-0.06,0,0.13,-0.53,-0.14,0.04,0.02,-0.08,-0.06,-0.05,0,-0.22,-0.26,-0.24,-0.07,-0.09,0.24,0.96,-0.22,-0.36,0.19,0.36,-0.27,-0.02,0.07,-0.04,0.07,0.24,-0.17,-0.15,-0.09,0,-0.13,-0.26,-0.03,-0.12,-0.13,-0.07,-0.29,0,-0.01,-0.19,-0.1,-0.07,-0.1,0.82,0.34,-0.17,0,-0.08,-0.06,-0.19,0.24,0.07,0.14,-0.1,-0.03,-0.01,-0.07,-0.47,0.04,0.07,0,0.04,0.06,-0.12,0.15,1
20000184,2000-11-25,ORL,ATL,0.22,0.21,-0.05,0.05,0.23,0.04,-0.08,-0.17,0.26,-0.03,0.08,0.38,-0.08,-0.1,-0.07,-0.06,0.19,0.28,0.29,-0.01,-0.01,0.18,0.15,0.42,0.32,0.02,0.34,0.1,-0.16,-0.36,0.48,0.15,0.03,-0.1,0.38,0.17,-0.04,0.05,-0.12,-0.05,0.02,-0.05,0.07,0.02,-0.1,0.07,0.07,0.12,-0.14,-0.31,0.14,0.34,0.16,0.09,0.12,-0.05,0,-0.01,-0.19,0.08,0.07,0,0.68,-0.26,0.04,0,-0.04,0,-0.12,-0.04,-0.04,0.08,0.38,-0.06,0,0.13,-0.53,-0.14,0.04,0.02,-0.08,-0.06,-0.05,0,-0.22,-0.26,-0.24,-0.07,-0.09,0.24,0.96,-0.22,-0.36,0.19,0.36,-0.27,-0.02,0.07,-0.04,0.07,0.24,-0.17,-0.15,-0.09,0,-0.13,-0.26,-0.03,-0.12,-0.13,-0.07,-0.29,0,-0.01,-0.19,-0.1,-0.07,-0.1,0.82,0.34,-0.17,0,-0.08,-0.06,-0.19,0.24,0.07,0.14,-0.1,-0.03,-0.01,-0.07,-0.47,0.04,0.07,0,0.04,0.06,-0.12,0.15,1
